"fromuser","touser","date","postid","threadid"
7578,15282,1280557168,313689,39613
14797,15613,1280666837,315199,39623
14797,15736,1280666866,315200,39623
14797,11700,1280670140,315308,39623
14770,14797,1281802551,329772,39623
12215,14797,1283360485,345103,39623
14797,7543,1285447166,364401,39623
7543,14797,1285447868,364406,39623
15665,7543,1285673157,365956,39623
13521,15665,1285933197,367773,39623
16378,10732,1285947568,367912,39623
16378,14797,1285962060,368009,39623
7198,15413,1281023225,320289,39624
15282,14177,1280537956,313631,39625
11565,15585,1283292974,344695,39633
7119,15585,1283293935,344700,39633
12650,15356,1280571737,313780,39648
9816,5717,1280576983,313861,39651
6131,9816,1280577081,313865,39651
10791,9816,1280577124,313867,39651
5717,10791,1280577556,313875,39651
5456,10791,1280584757,314017,39651
10791,15467,1280585644,314047,39651
14522,13521,1280588034,314131,39651
15282,6634,1280620416,314793,39651
14998,15282,1280620569,314795,39651
10791,14998,1280623552,314824,39651
10791,7841,1280633604,314894,39651
8256,16041,1280594148,314310,39655
16041,8256,1280596803,314396,39655
16041,15467,1280690623,315741,39655
12650,10086,1280586567,314084,39656
13521,8398,1280586864,314093,39656
8424,5659,1280588100,314134,39657
5433,5659,1280589254,314173,39657
5433,12570,1280596503,314382,39657
15223,15524,1280596781,314395,39657
14015,13924,1280579750,313914,39660
13521,14015,1280579761,313915,39660
12650,13924,1280581092,313937,39660
5073,10204,1282459186,336092,39668
6547,5073,1282500150,336580,39668
12524,16234,1280684071,315583,39670
12524,15601,1280687242,315656,39670
12524,15108,1280862009,318215,39670
15814,12524,1280862839,318233,39670
12524,15814,1280865124,318276,39670
12524,15584,1280936644,319089,39670
14610,12524,1281013926,320064,39670
5684,12466,1280585106,314032,39671
11859,16201,1280678451,315483,39676
15196,6434,1280681475,315535,39676
11383,11328,1280586189,314071,39680
11461,13843,1280584874,314024,39683
14687,15353,1280585685,314050,39685
14687,15855,1280586776,314090,39685
13521,16018,1280587297,314109,39691
16018,13521,1280588158,314137,39691
14104,5433,1280588278,314141,39691
13521,16018,1280590165,314205,39691
16018,13521,1280591041,314223,39691
13521,16018,1280591301,314230,39691
13521,16018,1280593551,314295,39691
15799,13521,1280594040,314308,39691
7198,8608,1280713160,316186,39691
13521,15423,1280854605,318073,39691
16281,15591,1280856896,318116,39691
13521,16281,1280858122,318148,39691
15282,8608,1280591567,314241,39696
5721,15282,1280599525,314471,39696
16144,9172,1280607658,314603,39696
14783,4843,1280934900,319058,39697
13462,12650,1280589567,314186,39698
12650,8377,1280589508,314184,39700
6131,8608,1280590017,314196,39704
8608,6131,1280590098,314201,39704
6131,8608,1280590378,314211,39704
13984,8608,1280591140,314226,39704
13521,7258,1280592026,314255,39704
8608,6288,1280592098,314256,39704
15851,13984,1280595486,314344,39704
13047,5269,1280597034,314401,39704
8608,15591,1280597868,314421,39704
14687,8942,1280600125,314491,39704
15668,15277,1280985763,319756,39704
15591,7258,1281000471,319829,39704
11859,8121,1280593842,314304,39709
8608,6168,1280594175,314311,39709
11859,8608,1280594354,314316,39709
6168,11859,1280595035,314334,39709
11859,6168,1280596314,314372,39709
11859,5721,1280598853,314448,39709
6288,6568,1280827021,317502,39712
6568,6288,1280907945,318657,39712
15282,15820,1280934990,319061,39712
13521,15467,1280594883,314329,39713
15277,11253,1280602123,314540,39715
11096,15084,1280596366,314377,39718
15084,14106,1280598338,314434,39718
8422,8608,1280597251,314407,39721
15591,14150,1280599731,314478,39728
15591,14150,1280604655,314573,39728
8608,8461,1280599706,314476,39733
8461,7119,1280619841,314790,39733
15756,15743,1280766533,316784,39733
16078,15756,1280766636,316787,39733
14106,8784,1280601810,314535,39734
13711,8608,1280600161,314492,39735
14522,7645,1280668418,315252,39736
8179,14400,1280730659,316214,39736
14400,8179,1280737326,316239,39736
15084,15064,1280599952,314485,39740
10721,15084,1280600071,314489,39740
15084,15064,1280600328,314500,39740
11383,15591,1280608555,314611,39743
5721,14143,1280600992,314515,39744
15841,11699,1280603322,314557,39746
11383,14150,1280604788,314576,39746
13800,8608,1281179195,322095,39746
16144,14254,1280614837,314716,39751
11773,13521,1280615694,314728,39751
14398,6434,1280705970,316097,39752
13838,15282,1280624465,314830,39760
14687,15367,1280729895,316212,39766
13843,11130,1280776256,316978,39766
14734,15814,1280613047,314687,39770
15518,15591,1280614770,314714,39771
8608,9515,1280616573,314750,39773
8608,9515,1280616930,314755,39773
8608,15375,1280617410,314764,39773
11107,8608,1280617539,314765,39773
15375,6595,1280619009,314781,39773
11773,8608,1280619421,314784,39773
11773,8604,1280619145,314783,39776
16050,15282,1280623698,314826,39785
16018,8383,1280640914,314898,39785
8256,10967,1280627160,314860,39787
14658,14398,1280627694,314866,39789
14658,6196,1280627966,314873,39789
14658,14942,1280629116,314881,39789
12018,5433,1280643520,314906,39793
16018,5433,1280653687,314959,39793
5433,15064,1280664141,315140,39793
14522,5721,1280668124,315244,39793
7258,15167,1280681624,315538,39793
14658,5433,1280646118,314913,39794
15591,12735,1280652118,314941,39794
15799,15070,1280655304,314981,39794
15591,8608,1280659710,315042,39794
13521,8608,1280661043,315060,39794
14226,13770,1280667242,315216,39794
12735,15518,1280671408,315346,39794
8942,13924,1280682393,315551,39794
13924,8942,1280686295,315626,39794
7198,12735,1280687780,315660,39794
7379,9816,1280701486,316014,39796
12528,15180,1280769102,316834,39798
15591,11383,1280654271,314968,39800
15591,8608,1280659277,315037,39800
6504,15736,1280665907,315173,39818
10721,16234,1280671223,315343,39818
16018,16234,1280675923,315422,39818
7198,8942,1280688383,315676,39818
15866,11044,1280792834,317266,39818
16370,14783,1282688783,338762,39818
14057,7578,1280666760,315197,39824
14057,8740,1281002482,319866,39824
14402,15430,1280667172,315210,39826
14402,15430,1280667343,315219,39826
11859,13843,1280676784,315455,39830
13838,7903,1280676957,315459,39830
5953,5729,1280684651,315599,39830
5729,8797,1280694894,315878,39830
10204,8797,1281349763,324393,39830
5154,7578,1280667778,315234,39831
11383,5154,1280667851,315237,39831
8608,8289,1280668398,315251,39831
11383,7578,1280668535,315254,39831
8311,11383,1280668755,315262,39831
7578,8311,1280668982,315267,39831
11383,14015,1280675541,315414,39831
11383,12528,1281354121,324480,39831
12896,11383,1281361778,324641,39831
15591,8608,1280671980,315354,39837
15591,15282,1280853600,318055,39837
13750,6288,1280669291,315277,39838
16234,5684,1280673971,315387,39851
15413,10068,1280676330,315441,39851
15699,15282,1280695028,315884,39857
11107,15699,1280695704,315902,39857
4835,7756,1280674594,315399,39859
13462,13194,1280862583,318226,39862
5330,9802,1280680566,315517,39869
8608,9802,1280701505,316015,39869
15699,14608,1280688042,315669,39872
12677,15699,1281199122,322495,39872
16290,16277,1281212930,322737,39872
10464,7258,1280680508,315515,39879
7258,9524,1280682361,315550,39879
7258,9524,1280683711,315573,39879
14998,9524,1280686145,315623,39879
5721,14998,1280692497,315812,39879
14783,16201,1280680931,315523,39884
13924,7804,1280680500,315514,39887
14781,14138,1280682613,315556,39890
15518,10419,1280684460,315592,39893
11461,8717,1280686096,315622,39894
5721,4835,1280699018,315958,39894
15282,9052,1280688431,315679,39898
5721,8942,1280686092,315621,39899
15841,10846,1280776832,316990,39900
15841,13382,1280778516,317021,39900
10846,9172,1280779373,317034,39900
8351,15467,1280686671,315637,39903
15467,8351,1280686743,315642,39903
11107,6614,1280686875,315645,39903
9823,8351,1280691621,315773,39903
15084,9927,1280692078,315800,39903
7903,7119,1280700510,315993,39903
11461,5456,1280688412,315677,39904
14781,7690,1280750866,316433,39905
8994,6524,1280754880,316517,39905
14781,8994,1280760625,316665,39905
7173,14879,1280957286,319514,39905
7173,5923,1281404719,325547,39905
5721,12352,1283722425,348690,39905
11096,15612,1280693032,315825,39911
10864,16041,1280694143,315858,39911
8256,15356,1280708538,316138,39911
14057,15282,1280693667,315844,39936
14057,15282,1280694549,315869,39936
14770,16116,1281606851,327764,39937
14770,15926,1281750462,329367,39937
11107,14750,1280694455,315865,39938
15551,11107,1280694491,315867,39938
14998,15551,1280694629,315871,39938
15223,14998,1280697462,315927,39938
14998,13622,1280698652,315949,39938
15084,15613,1280694942,315879,39939
14781,15084,1280694995,315880,39939
15084,14781,1280695145,315886,39939
15084,7330,1280735451,316231,39939
15084,9823,1280772573,316902,39939
6698,15613,1288817033,391359,39939
15084,12092,1280695261,315891,39942
5287,15084,1280958797,319564,39942
12650,5287,1280960983,319600,39942
12255,14254,1281107893,321402,39942
5684,14254,1281108712,321413,39942
10284,14254,1281735905,329240,39942
5287,5684,1281736593,329251,39942
12255,5287,1281737146,329259,39942
5287,5144,1281737725,329264,39942
7768,15518,1280696160,315909,39946
7768,14015,1280696565,315915,39946
13843,4835,1280698241,315940,39948
14269,13843,1280698542,315944,39948
7119,6643,1280702423,316034,39948
6643,7903,1280703718,316060,39948
4835,13521,1280708674,316140,39948
13843,4835,1280708997,316145,39948
6643,13843,1280709100,316147,39948
4835,16217,1280709335,316154,39948
16217,4835,1280709554,316156,39948
13664,12383,1280741195,316291,39948
14213,7119,1280865721,318285,39948
6026,12650,1280770296,316860,39949
5661,6026,1280781674,317065,39949
6634,15699,1280699948,315981,39952
16957,15356,1288559951,388378,39952
10959,5722,1280706369,316103,39954
10959,6434,1280763638,316721,39954
10959,6172,1280764131,316727,39954
8608,12207,1280703949,316065,39957
7277,15139,1280957748,319528,39961
7277,8181,1280958607,319561,39961
8994,6762,1280704497,316076,39963
13405,12528,1281179608,322111,39965
9872,13405,1281233418,322993,39965
16041,10721,1280706639,316111,39967
16281,10002,1280856074,318098,39967
4882,14444,1281624628,328029,39970
4882,8299,1281653775,328403,39970
15353,14630,1280707798,316131,39972
12344,5729,1280744464,316342,39974
14658,12344,1280746205,316374,39974
7211,10435,1280750101,316428,39974
9833,14658,1280800287,317375,39974
10002,16200,1280870698,318379,39977
9833,11345,1280875483,318446,39977
16200,9833,1281109560,321425,39977
8386,14606,1280713346,316187,39979
14606,8386,1280713543,316188,39979
14114,15430,1280831845,317606,39980
13521,15430,1280834355,317666,39980
14114,15430,1280835399,317689,39980
7816,14114,1280835438,317690,39980
11096,11802,1280752871,316481,39984
8608,7258,1280841963,317794,39990
7258,11859,1280736507,316234,39993
9034,7258,1280737168,316237,39993
11859,7258,1280739484,316267,39993
13521,7258,1280854465,318068,39993
7258,15508,1280739309,316264,39997
15508,7258,1280739595,316268,39997
7258,15508,1280739786,316271,39997
15508,15064,1280739800,316272,39997
15922,10846,1280742605,316313,40000
7094,15922,1280744181,316334,40000
7094,15922,1280745678,316370,40000
7768,14630,1280744193,316336,40002
10068,9560,1280751314,316447,40002
5030,7768,1281304756,324015,40002
12536,14734,1281304973,324020,40002
10068,12536,1281305203,324023,40002
14630,5030,1281308145,324081,40002
15868,15367,1280770190,316857,40003
10152,5165,1280787272,317155,40003
13521,15621,1281540876,327114,40003
14057,15193,1280755457,316536,40023
14608,12735,1280751864,316469,40025
5200,14608,1280752535,316478,40025
12650,8591,1280752055,316471,40026
8591,12650,1280752113,316473,40026
8591,15430,1280753125,316486,40026
13521,6777,1281007971,319958,40026
7768,13568,1280751552,316455,40031
15189,7768,1280751609,316461,40031
7768,13568,1280753716,316496,40031
7768,13568,1280754149,316506,40031
14998,15067,1280755520,316538,40036
10638,6147,1281014717,320087,40038
15518,11096,1280754327,316509,40040
7768,15417,1280756174,316554,40040
11882,15066,1281391270,325299,40041
15034,11882,1281391558,325309,40041
6288,14059,1280755464,316537,40042
6288,14059,1280756022,316550,40042
15767,16144,1280772452,316900,40046
6288,7032,1280755647,316540,40047
6288,15531,1280759636,316629,40049
9823,10964,1280775641,316969,40049
12712,14059,1280760318,316651,40054
14059,12712,1280760485,316660,40054
8994,10250,1280761077,316674,40056
15531,7816,1280760223,316648,40057
7816,15531,1280760386,316656,40057
7816,16018,1280760189,316646,40059
9153,7743,1280760216,316647,40059
13810,15767,1280760488,316661,40059
7768,6078,1280763200,316713,40063
7768,6078,1280763764,316723,40063
11107,15531,1280764278,316729,40063
7768,11107,1280764301,316731,40063
7768,10775,1280835869,317703,40063
15591,13843,1280763181,316712,40064
5721,5114,1280782125,317074,40068
16277,15352,1281212990,322738,40068
15185,6777,1280765738,316766,40074
6131,15185,1280765752,316767,40074
5128,8942,1280769525,316844,40080
11859,15613,1280771650,316887,40080
16144,11130,1280773300,316915,40080
10721,15367,1280774305,316947,40080
11859,16144,1280774680,316952,40080
15851,6128,1280830842,317577,40080
11859,9999,1280831583,317602,40080
15400,12869,1280777548,317009,40081
13521,12869,1280787153,317152,40081
15964,10748,1280788166,317175,40081
12524,15237,1280864631,318267,40081
10435,15964,1280874469,318430,40081
13521,14697,1280875158,318442,40081
15964,14697,1280881860,318557,40081
7198,10564,1280888025,318608,40081
13945,6078,1280938922,319133,40081
13405,6614,1280771376,316879,40089
13405,13924,1280772055,316895,40089
13405,6984,1280774270,316946,40089
15699,14402,1280785855,317137,40089
14402,15699,1280786054,317141,40089
15699,14402,1280792988,317269,40089
5330,11130,1280773351,316918,40096
11882,10250,1280774423,316948,40096
14302,15814,1280776115,316976,40096
15084,7667,1280774094,316938,40102
10846,14608,1280787824,317167,40103
7173,13924,1281363332,324676,40103
14770,6020,1281612945,327838,40103
11859,12954,1280910944,318682,40114
12954,11859,1280911201,318689,40114
11859,9265,1280911416,318690,40114
14783,16267,1280782922,317095,40116
14608,6288,1280783533,317109,40117
10523,15282,1280787242,317154,40117
10564,14600,1280788441,317180,40117
15282,13310,1280795491,317318,40117
5406,10751,1280843874,317848,40117
14990,15277,1286223815,370023,40117
7768,14332,1280790166,317208,40123
8424,7723,1280791960,317251,40124
6568,15467,1284806909,358809,40124
9861,16144,1280790569,317219,40126
7045,10751,1280791375,317238,40126
7045,10751,1280791667,317245,40126
15282,13924,1280797324,317345,40133
9833,14600,1280800979,317385,40133
14254,10799,1280796167,317327,40137
15282,14254,1280796270,317330,40137
13810,15282,1280796363,317333,40137
15282,13810,1280796488,317334,40137
14254,13810,1280796941,317338,40137
13829,10799,1280800935,317383,40137
16041,8461,1280800465,317376,40138
7347,16041,1280868003,318342,40138
6336,14114,1280875689,318450,40140
8994,6336,1280877708,318493,40140
15282,11882,1280795887,317323,40142
11882,15282,1280796024,317325,40142
15282,11882,1280796142,317326,40142
11042,15282,1280796232,317329,40142
15282,11042,1280796312,317331,40142
15282,10068,1280797228,317344,40142
16144,12633,1280800696,317379,40142
15282,16144,1280803907,317406,40142
15282,16144,1280804367,317410,40142
7816,13945,1280820065,317450,40142
15467,11802,1280825962,317488,40142
11882,8179,1280828037,317510,40142
10068,15282,1280863081,318240,40142
13521,7756,1280872660,318402,40142
7607,15282,1280878328,318518,40142
8994,7607,1280880021,318535,40142
16033,8994,1280916430,318735,40142
7094,7768,1281007647,319948,40142
7347,7094,1281010155,319992,40142
6660,15922,1282293659,334553,40142
15282,11882,1280796575,317335,40143
13984,16144,1280803149,317400,40146
15877,15282,1280812541,317425,40146
7258,15777,1280825860,317486,40146
15866,13984,1280845570,317892,40146
14803,14781,1280845965,317902,40146
10583,16078,1281030094,320438,40146
14302,7258,1281032435,320464,40146
9019,7258,1281032737,320472,40146
14402,16144,1280801544,317392,40147
15282,8181,1280803570,317402,40152
15777,11687,1280824508,317479,40155
14610,15777,1280830249,317551,40155
14781,14610,1280830650,317569,40155
15132,11379,1285842735,367241,40157
11815,15155,1285851177,367290,40157
16407,15155,1285852689,367314,40157
14150,10092,1280829720,317541,40161
6504,11802,1280831073,317584,40173
6504,8181,1280831436,317595,40173
7816,8717,1280833073,317637,40173
8386,16224,1280849351,317968,40177
14781,8386,1280850207,317991,40177
7198,14150,1280854737,318075,40177
5330,11522,1280855191,318086,40177
7198,5657,1280887322,318605,40177
11859,6504,1280831991,317610,40178
14781,11859,1280834033,317657,40178
11859,14781,1280834154,317660,40178
15034,14781,1280840225,317763,40178
8424,11859,1280832565,317620,40180
15084,11859,1280833158,317639,40180
11859,8424,1280834717,317671,40180
10629,15237,1280834725,317672,40181
11859,10629,1280835001,317679,40181
10721,11859,1280837525,317731,40181
15353,15208,1280835247,317683,40184
15208,7816,1280840247,317765,40184
12524,15799,1280862702,318229,40184
15551,14302,1280864962,318273,40184
10068,15551,1280865370,318280,40184
13521,16281,1280866042,318293,40184
9876,6078,1280868488,318351,40184
13521,11802,1280873138,318407,40184
7198,15208,1280888500,318609,40184
9652,14750,1280890202,318617,40184
5721,10435,1280839402,317750,40193
15282,9802,1280851287,318012,40197
9802,12863,1281092628,321125,40197
10729,15814,1280842924,317824,40200
7690,10729,1280844777,317874,40200
10310,8942,1280842567,317811,40201
8608,6078,1280840995,317779,40202
9019,8424,1280843827,317846,40203
15084,8608,1280843184,317827,40208
10068,8398,1280843724,317842,40209
7347,15404,1285329430,363421,40214
14658,15180,1280875239,318443,40222
5721,11872,1280931371,319004,40225
5721,11872,1280931974,319013,40225
8994,7523,1281036773,320550,40225
7523,8994,1281037179,320554,40225
13521,6336,1281037631,320562,40225
8994,13521,1281037665,320564,40225
7523,5721,1281039639,320604,40225
5721,8121,1281042728,320673,40225
7523,5721,1281042764,320674,40225
5859,5721,1281056782,320868,40225
5721,5859,1281087374,321028,40225
9168,15174,1280849916,317981,40226
9837,11130,1280854419,318067,40226
7198,15174,1280889296,318613,40226
10583,10100,1280963071,319626,40226
10583,10100,1280963424,319635,40226
10583,10100,1280963759,319641,40226
7002,14525,1280965737,319671,40226
11859,15196,1280997109,319799,40226
15196,11859,1280997555,319804,40226
11859,15196,1280997995,319810,40226
15196,11859,1280998254,319813,40226
10583,7911,1281000075,319823,40226
7002,11859,1281007401,319940,40226
15196,15174,1281081358,320980,40226
15196,15413,1281118187,321561,40226
6698,10204,1281167610,321927,40226
7816,16281,1280848739,317956,40227
8514,9808,1280850978,318005,40227
15814,12524,1280863543,318244,40228
14059,9172,1281026308,320350,40229
9019,13207,1281029575,320425,40229
15282,8942,1280855451,318089,40234
15282,12650,1280955241,319480,40234
15282,9624,1280958010,319539,40234
15282,7277,1280960243,319589,40234
7578,7218,1280852269,318034,40235
7578,16201,1280853504,318053,40235
7578,5908,1280856238,318103,40235
7578,11461,1280857021,318120,40235
4843,7578,1280857269,318126,40235
7578,4843,1280857439,318129,40235
4843,7578,1280857703,318138,40235
7578,4843,1280861967,318212,40235
15107,5729,1281008753,319975,40239
14658,15107,1281009067,319977,40239
13995,9657,1280858005,318146,40251
16281,14658,1280860384,318187,40267
12524,16281,1280866149,318298,40272
12524,16078,1280867059,318320,40272
12524,16078,1280867485,318328,40272
12524,16078,1280873300,318412,40272
14750,7768,1280916893,318741,40272
14750,9172,1280917946,318768,40272
12524,14750,1280918483,318776,40272
12524,15064,1280936392,319083,40272
16188,12524,1280949452,319342,40272
12524,15064,1280995724,319786,40272
7050,14772,1280915047,318720,40277
8994,10152,1280862941,318236,40279
13462,15551,1280868168,318347,40285
15139,8121,1280877841,318503,40290
9265,6029,1280874080,318426,40291
6029,9265,1280874710,318433,40291
10848,6029,1280876084,318455,40291
10068,10848,1280877278,318474,40291
14658,12333,1280873720,318419,40299
12871,15180,1280874729,318435,40299
14658,12871,1280874899,318437,40299
9222,13308,1281615263,327868,40299
8256,10848,1280878068,318511,40300
16281,7218,1280876086,318456,40307
15282,8256,1280955794,319490,40307
13843,9833,1280881494,318552,40313
9833,13843,1280882283,318560,40313
9833,8424,1280882482,318563,40313
13843,14942,1280884512,318596,40313
8256,10748,1280882568,318564,40314
14732,9833,1280883084,318574,40314
9833,14732,1280883269,318576,40314
8256,9833,1280883399,318581,40314
9833,8256,1280883473,318584,40314
9833,6029,1280883706,318590,40314
12954,9833,1280910081,318673,40315
13843,14306,1281061602,320896,40315
9833,13843,1280883620,318587,40318
15591,9833,1280908923,318667,40318
14402,11522,1280890725,318621,40321
10284,15400,1283253727,344064,40338
7816,16127,1280917368,318752,40345
7816,9880,1280917665,318758,40348
7816,9880,1280917811,318763,40348
5729,8797,1280924421,318886,40349
13405,8797,1280925138,318903,40349
5717,8797,1281013921,320063,40349
14059,8994,1281027635,320383,40349
15792,16144,1281028622,320408,40349
15792,14059,1281029469,320423,40349
10583,15792,1281030469,320446,40349
11859,8797,1281032910,320475,40349
5610,13405,1281349684,324391,40349
16290,9802,1281352229,324439,40349
8191,10092,1281355736,324506,40349
5456,9560,1280922594,318851,40355
9515,15243,1280919692,318795,40358
5034,11355,1282913552,340804,40366
5034,5330,1282915298,340831,40366
5034,11355,1282915483,340836,40366
5034,16236,1283177688,343443,40366
16236,5034,1283185952,343602,40366
14783,11044,1280926319,318930,40375
14783,16041,1280929155,318969,40375
16041,14783,1280950881,319376,40375
15139,10100,1280937048,319099,40378
13156,12333,1280929587,318973,40382
6504,10100,1280932380,319021,40391
5729,15080,1281004812,319899,40393
14608,6196,1281100982,321281,40393
14608,5646,1281101767,321305,40393
15282,13945,1280934950,319060,40405
11859,7768,1280941435,319175,40405
14387,12650,1280941646,319178,40410
5729,4840,1280936659,319091,40414
10523,12207,1280936772,319092,40414
11859,15814,1281361563,324637,40418
15107,11859,1281374439,324901,40418
11859,5552,1280940669,319163,40420
7347,10464,1280946234,319271,40426
10583,12121,1280945328,319256,40430
10635,14770,1286545135,372821,40430
14750,12333,1280947800,319305,40433
5646,14302,1280950432,319367,40433
14302,5646,1280950913,319377,40433
9524,10002,1281100274,321260,40435
10002,9524,1281125956,321673,40435
7819,10002,1281130007,321732,40435
10002,15814,1281131820,321749,40435
15282,16144,1280963629,319638,40442
15034,15282,1280963663,319639,40442
13945,6078,1280951238,319382,40446
11355,11802,1280952950,319427,40448
11261,7738,1280953339,319434,40454
10152,7768,1281027003,320368,40455
10758,10152,1281027763,320388,40455
10152,10758,1281029227,320418,40455
12735,5356,1281206187,322591,40457
14545,7045,1280954190,319454,40460
14545,15571,1280955404,319482,40460
15591,11096,1280956728,319502,40460
6131,14545,1280957753,319529,40460
7198,7002,1280955669,319486,40466
7198,14302,1280955894,319493,40466
9861,14306,1280958493,319558,40471
15282,9861,1280959215,319570,40471
7198,5834,1280963080,319627,40474
13843,12528,1280962175,319612,40479
8289,13843,1280997269,319802,40479
8995,11228,1281039519,320603,40479
14199,14387,1281083134,320992,40479
14998,11802,1280964610,319655,40483
14998,7002,1280964760,319658,40483
7002,14998,1280965305,319664,40483
13843,13156,1280967504,319689,40487
15034,10758,1280967509,319690,40487
10758,15034,1280968333,319699,40487
13843,9823,1280968664,319702,40487
13843,7277,1280969363,319704,40487
15034,13843,1280969402,319705,40487
13843,15034,1280969698,319706,40487
10068,13843,1280969843,319707,40487
14254,13843,1280970226,319709,40487
8256,11261,1280974191,319729,40489
10002,14254,1280976918,319741,40493
16078,10002,1280981088,319748,40493
7258,8006,1280994822,319781,40493
8006,7258,1280995306,319785,40493
14254,15139,1281101205,321292,40493
16940,15461,1289229378,395706,40493
6318,10248,1289267488,395960,40493
7198,11859,1281023471,320296,40497
7347,7198,1281024757,320317,40497
7258,10758,1281001616,319849,40506
16148,11044,1281002123,319857,40506
6039,16148,1281003123,319873,40506
15551,7258,1281004086,319894,40506
13521,15551,1281006346,319923,40506
7690,7578,1281004629,319896,40507
8046,5356,1281004682,319897,40508
9673,7094,1281825772,330027,40514
6777,15107,1281008284,319963,40515
5729,10168,1281008325,319965,40521
7347,10972,1281013791,320059,40523
7277,7768,1281012433,320030,40524
15034,6819,1282258821,334338,40538
15034,6819,1282260449,334372,40538
15034,6714,1282311023,334864,40538
7768,12344,1281017659,320169,40540
8994,11687,1281017898,320176,40540
16236,10583,1281429409,325790,40540
6634,7690,1281434037,325833,40540
16302,15853,1281453232,326131,40540
9409,6289,1281906834,330752,40540
14095,8994,1284855674,359366,40540
5729,10972,1281013715,320057,40541
10972,5729,1281014045,320065,40541
10972,5456,1281014511,320083,40541
5729,10972,1281015100,320098,40541
9047,7479,1282738963,339077,40541
15413,10068,1281020264,320235,40542
7768,12254,1281014621,320084,40543
14658,6399,1281020175,320232,40551
14104,15430,1281021375,320268,40551
9265,15814,1281020692,320251,40561
7768,9265,1281020813,320253,40561
7768,10068,1281020584,320245,40571
11355,15814,1281021118,320261,40571
15413,15814,1281028324,320400,40588
11859,7218,1281033725,320491,40600
7045,11859,1281034335,320502,40600
11859,7032,1281034957,320515,40600
6131,14059,1281035210,320519,40600
7032,11859,1281035470,320524,40600
14059,6131,1281035473,320525,40600
6131,6147,1281036045,320536,40600
9027,14059,1281038500,320580,40608
7198,16055,1281142600,321866,40615
15155,7198,1281143575,321882,40615
11355,10152,1281039928,320611,40617
11355,14630,1281040655,320624,40617
11355,10721,1281041065,320630,40617
10152,11355,1281041185,320634,40617
11355,10152,1281041371,320638,40617
13382,6819,1281044845,320704,40618
8256,10721,1281040838,320627,40624
12528,16032,1281044004,320692,40624
14998,15777,1281122842,321631,40636
14998,13521,1281125955,321672,40636
14998,15601,1281126616,321689,40636
15107,14998,1281129295,321726,40636
10803,14138,1281045895,320725,40641
15155,10803,1281047383,320749,40641
10721,15155,1281047938,320766,40641
13521,10803,1281049536,320807,40641
10803,13521,1281050558,320832,40641
10002,14155,1281048236,320775,40644
10707,12650,1281048298,320777,40644
12650,10707,1281048484,320783,40644
10583,5287,1281199481,322502,40645
10583,5287,1281200330,322512,40645
10583,6112,1282505029,336678,40645
6112,10583,1282505951,336699,40645
10583,6112,1282568593,337241,40645
6168,15430,1281047469,320753,40650
6168,11096,1281128251,321709,40650
7198,8424,1281063851,320908,40660
14608,15360,1281051091,320838,40662
14608,15613,1281051496,320842,40662
15584,15367,1281187062,322299,40669
10758,5923,1281059113,320882,40670
14387,5923,1281080313,320968,40671
6168,15736,1281079760,320964,40699
6168,15736,1281080312,320967,40699
14630,15736,1281082074,320985,40699
6168,14630,1281087810,321033,40699
10523,15736,1281088163,321036,40699
15196,13588,1281086030,321018,40700
15196,11882,1281089653,321063,40700
16236,11253,1281437626,325872,40702
9222,16236,1281442586,325927,40702
15591,7258,1281092107,321113,40709
11044,15591,1281092996,321131,40709
11044,6714,1281099076,321238,40709
7198,15591,1281132487,321763,40709
7258,7198,1281141372,321841,40709
7198,7258,1281141813,321848,40709
4843,14608,1281097587,321207,40710
7492,16239,1281304555,324013,40713
14770,16116,1281605723,327746,40719
7578,15139,1281096775,321184,40723
5721,7578,1281195063,322451,40723
11096,9119,1281093265,321136,40724
10729,5295,1281097636,321209,40731
10729,12121,1281112338,321470,40731
8006,10566,1281097542,321203,40735
14254,7173,1281100530,321270,40740
5684,5923,1281109475,321422,40740
11042,9172,1281111586,321451,40740
7198,5923,1281111666,321453,40740
7492,7198,1281111889,321459,40740
5729,5923,1281112674,321479,40740
9172,5923,1281115142,321515,40740
15084,9265,1281100748,321273,40746
15084,12304,1281100661,321272,40747
15084,12304,1281101133,321289,40747
15084,11355,1281102305,321314,40751
8006,14060,1281107368,321396,40753
6469,15034,1281118689,321572,40758
14059,11068,1281113469,321497,40760
14059,15664,1281273185,323279,40760
7903,14059,1281274303,323304,40760
8006,11068,1281107958,321403,40763
8289,8343,1281110063,321435,40769
15034,8289,1281110115,321437,40769
8289,15034,1281110255,321438,40769
8289,12528,1281112380,321472,40769
10314,9816,1281196345,322466,40777
15413,10314,1281201951,322530,40777
9168,10100,1281276085,323349,40777
7347,9168,1281292348,323687,40777
14060,15139,1281123748,321640,40784
15139,13521,1281126169,321679,40784
7578,11044,1281127004,321694,40784
13521,15139,1281127311,321700,40784
14060,16283,1281134353,321784,40789
14060,10002,1281234239,322999,40789
10002,14060,1281236414,323002,40789
10002,15621,1281314521,324135,40789
15621,10002,1281316450,324161,40789
15268,10284,1282031612,331786,40789
10002,15621,1282045786,332008,40789
14060,14610,1282311471,334880,40789
16362,14060,1282656422,338252,40789
5240,10729,1281291792,323669,40806
6962,5240,1281292205,323682,40806
6634,6962,1281361671,324638,40806
7198,11568,1281139923,321823,40816
7198,11068,1281139603,321819,40818
